Month,Asphalt and Road Oil Product Supplied,Aviation Gasoline Product Supplied,Distillate Fuel Oil Product Supplied,Propane Product Supplied,Propylene Product Supplied,Propane/Propylene Product Supplied,Total Hydrocarbon Gas Liquids Product Supplied,Jet Fuel Product Supplied,Kerosene Product Supplied,Lubricants Product Supplied,Motor Gasoline Product Supplied,Petroleum Coke Product Supplied,Residual Fuel Oil Product Supplied,Other Products Supplied,Total Petroleum Products Supplied
2005-12-01,65.66,2.388,782.571,173.197,31.761,204.958,284.344,308.665,14.659,22.553,1496.131,97.225,199.811,265.905,3539.911
2006-01-01,60.697,1.338,748.219,144.625,29.71,174.334,239.054,282.08,13.328,22.285,1420.797,90.974,181.999,308.297,3369.066
2006-02-01,61.228,2.277,699.969,138.98,26.577,165.556,242.896,251.218,18.782,33.721,1293.745,68.171,143.699,234.241,3049.947
2006-03-01,84.859,3.392,790.556,127.166,27.482,154.648,247.614,274.224,17.325,26.091,1455.372,96.537,153.285,244.2,3393.454
2006-04-01,102.185,3.306,707.676,89.29,31.685,120.975,204.973,281.373,14.164,27.442,1423.9,79.472,128.749,254.213,3227.453
2006-05-01,130.311,3.387,732.576,83.384,34.833,118.217,212.486,287.065,8.383,23.399,1496.052,90.755,114.349,284.34,3383.103
2006-06-01,142.298,2.675,699.713,82.177,33.863,116.04,221.009,289.877,4.808,27.019,1474.357,98.411,116.472,288.959,3365.599
2006-07-01,136.121,3.145,710.492,80.885,34.565,115.45,225.62,298.733,6.69,25.219,1544.208,91.272,130.053,255.594,3427.147
2006-08-01,152.797,4.326,748.779,103.7,29.533,133.233,233.258,298.024,5.141,25.693,1537.227,99.302,149.767,299.619,3553.933
2006-09-01,132.733,2.771,720.961,95.321,30.734,126.055,206.649,273.545,4.578,21.641,1436.619,112.158,101.421,281.695,3294.772
2006-10-01,121.726,2.898,776.273,113.531,31.167,144.698,238.608,282.146,5.292,30.798,1489.467,95.452,119.333,266.916,3428.908
2006-11-01,95.204,1.954,727.672,126.282,30.584,156.866,242.47,274.409,4.229,22.165,1437.96,101.19,98.971,282.946,3289.169
2006-12-01,41.007,1.979,767.718,142.573,33.924,176.498,253.197,286.686,8.381,18.021,1500.945,117.479,142.632,275.035,3413.081
2007-01-01,72.602,2.569,763.159,169.293,32.421,201.714,283.615,284.072,9.105,28.46,1416.368,80.903,147.953,265.114,3353.92
2007-02-01,53.705,1.878,742.087,169.303,24.068,193.372,274.9,259.367,7.543,21.663,1296.707,72.234,166.518,246.076,3142.677
2007-03-01,76.106,2.15,777.058,125.4,29.921,155.321,243.216,272.618,6.136,28.501,1462.93,104.248,140.873,255.481,3369.317
2007-04-01,90.675,3.039,731.218,95.366,27.926,123.292,225.468,280.078,4.561,26.248,1421.572,78.533,128.683,273.233,3263.308
2007-05-01,104.228,2.716,729.403,85.66,30.741,116.402,208.833,284.409,2.422,29.605,1503.847,102.454,134.568,293.951,3396.437
2007-06-01,126.855,3.357,713.913,81.531,28.809,110.339,216.192,282.828,2.506,24.416,1464.136,86.427,138.25,241.721,3300.6
2007-07-01,133.935,2.706,721.907,85.967,29.338,115.305,220.837,292.562,1.147,27.708,1536.571,78.118,130.343,267.788,3413.621
2007-08-01,133.035,3.337,743.334,91.467,29.683,121.15,213.472,299.413,4.955,26.166,1527.383,100.178,148.239,267.386,3466.898
2007-09-01,120.587,2.509,721.949,104.802,29.108,133.909,225.282,260.742,5.362,23.175,1427.559,98.232,127.076,234.032,3246.503
2007-10-01,122.488,3.317,755.395,109.02,28.659,137.679,226.443,287.686,4.858,28.283,1472.249,81.238,121.984,260.038,3363.978
2007-11-01,91.164,2.327,706.981,112.886,30.25,143.137,229.344,272.098,7.749,25.109,1423.694,83.385,144.898,266.957,3253.706
2007-12-01,71.66,1.686,751.836,147.925,31.144,179.069,267.184,281.736,10.17,24.073,1474.606,106.495,129.509,261.993,3380.95
2008-01-01,72.885,2.044,751.155,162.669,31.424,194.093,278.09,277.821,2.394,25.803,1394.478,92.99,133.023,259.974,3290.658
2008-02-01,57.864,1.822,717.634,140.845,27.808,168.652,256.151,255.337,4.811,23.057,1312.857,73.905,98.355,238.935,3040.729
2008-03-01,60.707,2.428,745.544,126.993,27.854,154.846,246.865,272.795,4.457,26.99,1435.059,87.939,114.7,223.409,3220.893
2008-04-01,71.66,2.585,711.91,88.577,26.776,115.353,196.6,275.913,0.141,26.462,1395.814,86.574,133.366,238.492,3139.517
2008-05-01,94.736,2.983,704.316,81.764,27.654,109.418,211.994,279.429,1.152,26.864,1464.319,84.774,131.245,233.672,3235.483
2008-06-01,113.523,2.484,652.454,87.753,27.198,114.951,211.088,276.12,0.857,25.054,1395.424,81.019,128.879,229.201,3116.101
2008-07-01,114.428,2.474,660.839,92.667,28.406,121.072,220.308,276.75,-0.158,26.127,1448.282,99.996,133.238,216.067,3198.35
2008-08-01,106.344,2.792,655.629,90.651,28.356,119.007,227.229,288.103,0.469,29.523,1445.821,87.46,99.59,201.034,3143.994
2008-09-01,105.771,2.388,648.5,78.589,20.095,98.685,154.775,251.379,2.042,17.639,1301.603,63.366,98.006,198.919,2844.388
2008-10-01,95.67,1.873,749.298,103.032,28.667,131.698,221.664,249.082,1.724,27.403,1428.41,86.623,116.32,250.942,3229.008
2008-11-01,62.532,2.256,671.329,109.779,24.686,134.464,214.063,244.911,3.414,16.54,1363.888,78.783,98.251,249.208,3005.176
2008-12-01,55.851,2.155,677.849,135.448,24.394,159.842,216.975,245.199,8.225,19.504,1413.077,93.399,146.734,247.818,3126.787
2009-01-01,40.164,2.1,730.765,145.854,26.04,171.894,228.615,230.685,7.682,22.605,1360.615,79.441,148.195,247.19,3098.057
2009-02-01,51.432,1.454,624.957,118.873,25.346,144.218,217.663,215.319,6.388,16.263,1259.377,71.651,78.824,205.482,2748.808
2009-03-01,61.794,2.186,670.722,109.544,30.994,140.538,228.908,247.128,2.851,21.099,1404.762,78.36,115.191,198.057,3031.058
2009-04-01,59.457,2.332,598.894,83.155,29.878,113.034,201.824,243.629,2.418,22.703,1378.743,89.926,127.647,200.775,2928.347
2009-05-01,76.355,1.979,615.481,63.456,33.917,97.373,191.162,233.62,2.491,19.016,1433.358,93.524,84.488,199.776,2951.25
2009-06-01,101.92,2.675,608.911,66.106,31.669,97.775,186.891,242.312,1.908,22.632,1401.762,96.666,106.685,196.893,2969.255
2009-07-01,101.923,2.923,607.884,80.655,32.993,113.647,201.336,264.76,0.239,22.915,1461.204,68.851,62.088,226.072,3020.194
2009-08-01,111.411,2.423,613.551,86.901,33.522,120.423,222.519,254.66,1.041,25.891,1466.627,75.906,92.023,205.093,3071.145
2009-09-01,91.779,2.807,616.978,83.16,33.008,116.168,213.629,240.586,-0.758,22.556,1360.648,84.829,64.087,219.332,2916.472
2009-10-01,77.558,1.772,654.272,113.822,31.305,145.127,249.545,239.452,3.748,23.101,1417.957,61.419,96.414,203.196,3028.433
2009-11-01,57.234,1.484,622.975,144.031,31.439,175.47,279.456,230.014,3.66,21.298,1359.889,64.316,83.867,177.453,2901.646
2009-12-01,42.056,2.423,691.474,156.35,33.756,190.106,285.337,241.112,4.649,21.519,1409.246,71.876,113.383,203.966,3087.042
2010-01-01,41.765,1.519,662.702,159.708,35.88,195.588,301.168,236.168,2.587,21.885,1338.224,50.337,119.825,200.101,2976.281
2010-02-01,46.264,1.444,623.296,129.263,33.568,162.831,256.286,213.191,5.462,23.228,1217.207,56.659,90.679,191.915,2725.63
2010-03-01,54.251,2.191,686.509,104.629,36.958,141.587,248.602,253.619,2.007,25.907,1381.152,79.868,103.496,240.405,3078.008
2010-04-01,65.834,2.62,651.139,72.379,35.627,108.007,203.875,239.77,1.13,23.996,1384.479,69.954,111.251,242.178,2996.227
2010-05-01,77.738,2.342,651.415,72.029,34.454,106.483,210.485,254.136,1.886,24.082,1439.217,63.641,101.148,230.291,3056.383
2010-06-01,102.886,2.716,648.46,69.185,35.712,104.896,212.097,262.511,2.637,28.181,1415.362,74.726,94.304,225.808,3069.688
2010-07-01,96.591,3.054,634.456,70.297,36.605,106.902,221.229,262.542,3.337,26.528,1460.955,72.229,116.035,226.34,3123.296
2010-08-01,110.396,2.201,685.63,83.049,31.577,114.626,229.223,261.173,1.648,24.304,1453.813,81.45,92.849,241.084,3183.769
2010-09-01,92.151,3.089,673.28,85.131,35.305,120.436,227.227,247.791,1.359,24.777,1385.158,78.732,96.719,213.605,3043.888
2010-10-01,89.35,2.357,675.493,93.55,36.885,130.435,234.856,251.276,2.586,23.951,1416.147,62.875,95.248,199.198,3053.337
2010-11-01,58.671,1.676,671.187,98.668,36.03,134.698,238.515,237.536,7.831,22.658,1340.11,70.795,104.025,207.623,2960.626
2010-12-01,41.871,1.837,747.656,156.055,38.937,194.991,297.658,243.158,8.774,21.156,1399.686,69.661,102.344,225.958,3159.759
2011-01-01,45.484,1.782,708.465,161.108,40.229,201.337,274.539,236.667,3.285,23.285,1313.721,67.975,113.419,239.942,3028.563
2011-02-01,46.163,1.959,632.627,124.229,31.297,155.526,250.735,214.704,7.875,20.489,1219.743,49.863,99.669,179.692,2723.519
2011-03-01,57.938,2.766,723.86,105.363,35.658,141.021,243.014,243.369,4.646,28.129,1380.973,65.466,90.058,246.759,3086.978
2011-04-01,61.851,1.57,649.968,72.896,36.597,109.493,206.929,247.858,1.439,24.797,1336.064,64.805,89.981,217.749,2903.011
2011-05-01,73.463,2.837,661.733,78.92,35.823,114.743,212.924,250.246,0.038,22.885,1383.896,78.056,91.137,192.597,2969.813
2011-06-01,90.383,2.549,683.256,67.08,36.774,103.854,202.992,261.968,0.741,22.761,1377.193,69.088,90.379,204.171,3005.483
2011-07-01,95.634,2.898,637.312,72.732,36.655,109.386,206.095,258.945,1.574,22.285,1417.479,69.264,64.049,244.26,3019.794
2011-08-01,112.056,2.872,716.935,82.506,35.412,117.919,223.066,273.211,0.952,25.746,1400.852,86.856,67.721,227.259,3137.526
2011-09-01,91.926,1.918,681.054,81.371,37.027,118.398,216.637,240.897,1.304,22.725,1328.109,63.616,92.558,214.842,2955.586
2011-10-01,87.004,2.494,715.954,102.355,36.755,139.11,241.016,243.226,0.357,19.268,1357.421,74.34,78.89,211.779,3031.748
2011-11-01,59.123,1.782,711.029,111.625,35.029,146.654,254.222,240.939,0.989,22.577,1296.704,68.644,78.969,227.127,2962.106
2011-12-01,38.463,1.631,688.85,133.514,36.724,170.238,279.126,237.789,2.135,20.82,1362.883,43.227,101.225,215.208,2991.356
2012-01-01,41.361,1.923,690.652,133.967,35.884,169.851,278.94,229.908,0.972,22.819,1285.255,75.948,88.1,207.111,2922.989
2012-02-01,42.422,1.605,656.267,116.31,34.189,150.499,245.955,222.113,4.443,24.412,1262.136,53.724,71.651,203.917,2788.644
2012-03-01,48.146,2.196,664.064,94.994,37.625,132.619,233.873,242.77,1.203,20.737,1346.715,59.804,80.321,207.835,2907.664
2012-04-01,65.006,2.14,643.3,73.873,39.708,113.581,216.259,229.691,0.335,22.732,1327.335,62.924,79.817,177.054,2826.593
2012-05-01,78.736,2.625,671.417,80.49,42.661,123.15,228.811,247.589,1.406,22.918,1409.034,72.632,61.801,189.776,2986.744
2012-06-01,90.609,1.984,645.573,81.407,39.999,121.406,209.722,263.018,0.324,19.567,1366.062,70.252,68.725,209.551,2945.387
2012-07-01,95.393,3.14,635.797,85.242,35.106,120.347,227.391,258.086,0.024,20.135,1382.528,64.986,89.276,209.041,2985.796
2012-08-01,102.226,2.09,669.103,92.102,32.007,124.109,233.652,258.432,0.057,20.626,1436.437,77.476,78.157,206.016,3084.272
2012-09-01,88.54,2.206,635.74,93.889,30.588,124.477,219.205,234.357,0.746,19.306,1300.05,68.229,70.931,173.699,2813.01
2012-10-01,76.926,2.236,688.923,110.049,36.655,146.704,261.601,237.804,0.517,21.108,1365.337,58.294,60.601,223.471,2996.818
2012-11-01,56.052,1.55,665.801,115.958,30.626,146.584,251.818,234.923,0.541,22.035,1288.166,68.911,60.992,220.485,2871.273
2012-12-01,41.281,1.418,631.128,134.054,37.403,171.456,279.505,242.742,0.381,17.327,1316.396,68.984,38.152,245.692,2883.006
2013-01-01,46.003,1.716,726.351,162.629,37.522,200.15,301.033,230.426,1.911,23.912,1306.816,76.279,66.397,203.145,2983.989
2013-02-01,39.868,1.146,643.392,139.583,32.92,172.502,270.05,213.327,0.362,21.624,1189.456,47.988,52.329,198.41,2677.951
2013-03-01,48.462,1.802,673.627,131.134,36.298,167.432,280.275,244.893,2.644,23.825,1355.357,55.073,85.79,187.503,2959.251
2013-04-01,57.711,1.777,666.583,101.566,35.432,136.997,244.175,245.588,0.811,20.507,1344.246,48.832,51.294,197.798,2879.321
2013-05-01,63.365,2.337,669.931,74.776,37.012,111.788,225.628,256.478,0.208,24.139,1416.983,74.918,47.473,229.862,3011.323
2013-06-01,80.841,2.262,633.157,76.498,34.434,110.933,227.291,247.299,0.132,25.669,1377.969,73.626,54.05,206.854,2929.15
2013-07-01,93.134,2.524,646.84,90.885,36.187,127.072,236.639,271.769,0.171,22.942,1434.663,70.571,70.794,246.03,3096.079
2013-08-01,95.488,2.145,659.635,87.576,36.586,124.162,237.811,267.888,0.141,22.649,1431.227,75.76,79.735,205.62,3078.1
2013-09-01,91.728,1.6,643.596,94.806,34.411,129.218,255.019,240.963,0.67,21.706,1358.072,73.521,69.851,236.503,2993.228
2013-10-01,77.622,1.757,721.066,123.036,36.398,159.434,277.925,255.772,0.248,21.808,1402.938,59.514,52.122,211.978,3082.75
2013-11-01,52.119,2.191,672.758,127.752,33.311,161.063,293.003,243.082,0.051,18.129,1354.482,71.86,68.109,227.885,3003.669
2013-12-01,37.006,1.1,693.83,147.688,38.078,185.766,316.921,251.073,3.407,21.542,1359.899,58.185,33.062,231.464,3007.489
2014-01-01,40.041,1.504,775.756,165.923,37.74,203.663,324.406,239.819,3.24,19.694,1297.515,82.973,63.244,187.648,3035.841
2014-02-01,38.666,0.934,671.612,122.851,31.282,154.133,260.124,219.168,0.789,17.574,1224.825,51.306,41.891,191.457,2718.348
2014-03-01,44.257,1.858,726.441,112.415,34.791,147.206,256.124,251.903,0.413,27.269,1363.889,33.68,35.134,198.295,2939.263
2014-04-01,55.269,1.752,689.887,82.363,33.43,115.793,226.275,247.561,0.33,23.904,1359.121,59.33,52.642,210.161,2926.23
2014-05-01,71.241,2.06,705.939,59.552,35.363,94.915,207.226,246.127,0.343,24.343,1415.036,69.573,43.952,208.196,2994.034
2014-06-01,80.043,1.666,674.354,74.381,34.971,109.353,222.924,262.551,0.27,21.353,1371.905,64.338,47.979,188.596,2935.978
2014-07-01,95.954,2.731,690.674,74.487,35.719,110.206,220.398,273.988,2.068,25.877,1450.46,78.18,49.335,207.771,3097.437
2014-08-01,94.31,2.145,691.856,85.056,34.438,119.494,246.592,267.567,0.251,24.089,1460.245,65.444,42.449,205.738,3100.686
2014-09-01,89.064,1.757,679.723,92.548,27.263,119.811,243.094,252.053,3.128,26.239,1338.856,75.497,52.458,222.153,2984.021
2014-10-01,80.547,1.772,762.132,100.55,33.437,133.988,268.209,260.043,2.825,23.793,1434.656,68.511,47.939,206.687,3157.113
2014-11-01,52.517,1.6,677.054,120.891,36.601,157.492,286.632,251.096,1.07,24.982,1353.965,73.174,63.966,203.104,2989.16
2014-12-01,50.726,1.918,746.252,128.195,41.483,169.678,304.551,270.215,3.89,20.906,1402.173,50.137,49.205,199.88,3099.854
2015-01-01,41.155,1.247,748.509,152.539,36.851,189.39,318.524,241.724,0.442,28.762,1354.326,76.152,57.306,192.44,3060.587
2015-02-01,39.884,1.186,735.981,140.299,29.698,169.997,282.811,229.454,1.412,20.82,1250.089,36.977,34.281,189.567,2822.463
2015-03-01,45.694,1.378,728.688,116.308,30.899,147.207,277.246,272.12,1.974,28.605,1419.766,71.086,51.296,193.077,3090.929
2015-04-01,60.37,2.155,696.184,77.521,34.856,112.377,245.816,259.702,0.113,26.988,1394.134,68.873,32.422,195.51,2982.269
2015-05-01,70.484,2.09,674.535,71.322,35.309,106.631,247.739,267.043,3.578,29.889,1452.047,72.296,45.741,230.561,3096.003
2015-06-01,93.924,1.878,673.14,85.737,34.764,120.502,251.527,281.358,0.07,23.934,1428.663,74.336,37.78,214.642,3081.253
2015-07-01,98.776,2.781,696.577,82.536,38.22,120.756,263.248,290.098,0.151,29.394,1484.63,75.322,63.405,227.808,3232.191
2015-08-01,105.008,1.706,698.901,85.719,36.847,122.565,264.638,281.48,0.267,22.822,1483.031,77.634,58.057,207.436,3200.98
2015-09-01,93.377,1.666,701.984,78.173,33.944,112.117,233.077,260.932,0.105,23.165,1409.175,51.59,50.401,191.676,3017.149
2015-10-01,82.255,2.176,716.907,94.804,31.723,126.527,270.846,283.68,0.511,27.286,1449.259,62.031,46.024,170.299,3111.273
2015-11-01,57.078,1.408,646.519,98.902,33.253,132.155,262.005,259.189,0.217,18.931,1382.326,55.856,56.671,200.767,2940.968
2015-12-01,43.657,1.469,684.191,128.504,36.989,165.493,303.948,277.385,4.375,24.35,1434.038,53.37,61.705,220.749,3109.238
2016-01-01,40.053,1.156,687.917,148.258,39.148,187.405,319.714,254.74,0.343,25.509,1356.013,71.876,59.697,208.185,3025.204
2016-02-01,44.335,1.575,667.752,136.564,34.615,171.178,278.662,252.298,0.37,25.982,1351.794,63.85,33.382,234.53,2954.529
2016-03-01,52.232,1.504,704.927,107.939,37.061,145.001,279.032,271.846,1.824,26.814,1468.819,68.86,70.401,204.744,3151.004
2016-04-01,59.876,2.166,656.39,75.927,34.273,110.2,245.781,266.402,0.576,23.835,1391.471,53.711,84.66,215.484,3000.351
2016-05-01,80.985,1.757,665.988,79.343,35.428,114.771,250.285,277.344,1.386,24.841,1475.673,52.148,63.011,198.948,3092.367
2016-06-01,96.011,1.832,665.438,60.872,33.169,94.041,230.686,293.024,1.737,26.523,1457.042,45.102,63.724,207.969,3089.088
2016-07-01,97.16,1.873,641.576,76.199,34.527,110.725,251.903,302.327,1.874,21.542,1500.857,61.0,82.66,204.751,3167.524
2016-08-01,107.704,2.196,692.123,76.862,34.688,111.55,240.387,302.627,0.126,23.274,1518.018,82.705,61.917,233.333,3264.41
2016-09-01,87.366,1.636,675.352,86.328,34.316,120.643,253.672,278.154,2.345,22.779,1438.208,52.133,47.673,209.537,3068.854
2016-10-01,85.822,1.524,711.301,94.629,32.912,127.541,276.207,282.911,3.339,24.722,1424.969,58.887,66.35,217.056,3153.088
2016-11-01,61.662,1.742,679.921,99.161,35.516,134.677,260.101,277.667,0.339,22.006,1400.219,88.853,57.583,196.816,3046.909
2016-12-01,40.158,1.504,721.381,129.016,37.449,166.465,297.729,290.536,3.734,21.673,1454.724,72.179,59.6,221.881,3185.098
2017-01-01,37.713,1.464,667.277,157.125,35.654,192.779,323.716,279.183,4.187,25.528,1332.514,79.656,105.221,209.166,3065.625
2017-02-01,44.95,1.307,634.703,100.586,35.071,135.657,247.267,240.851,1.37,21.695,1274.454,39.312,49.168,195.824,2750.9
2017-03-01,53.417,1.59,736.772,106.265,36.877,143.142,290.646,294.568,0.405,26.924,1460.735,34.261,62.237,236.544,3198.098
2017-04-01,62.962,1.615,649.832,84.904,38.365,123.269,261.686,279.562,0.415,23.251,1409.054,53.721,53.283,238.723,3034.106
2017-05-01,75.411,1.822,705.554,65.263,37.061,102.324,253.596,293.341,0.501,24.66,1495.911,65.672,69.483,226.395,3212.347
2017-06-01,94.543,2.519,684.207,62.713,35.658,98.371,247.923,299.679,0.261,21.785,1481.378,51.105,65.875,239.618,3188.891
2017-07-01,91.096,1.979,649.681,75.876,36.183,112.06,272.839,304.721,0.089,21.786,1503.026,85.752,55.902,231.403,3218.274
2017-08-01,111.741,2.135,714.258,71.885,35.811,107.696,237.286,309.686,0.158,17.319,1527.537,55.852,67.488,221.016,3264.476
2017-09-01,88.4,1.474,677.196,92.443,29.668,122.111,239.742,276.72,2.385,20.821,1421.545,63.735,56.948,203.638,3052.604
2017-10-01,84.551,1.484,715.976,73.548,35.213,108.761,275.141,307.792,0.237,23.104,1465.728,33.101,62.95,223.717,3193.783
2017-11-01,61.351,1.615,718.211,110.119,36.812,146.931,294.899,286.674,0.555,22.273,1381.058,72.62,74.36,217.38,3130.996
2017-12-01,43.047,1.943,709.584,124.773,39.623,164.397,327.503,308.57,0.152,17.733,1448.409,72.987,61.228,223.986,3215.142
2018-01-01,32.482,1.489,802.359,173.948,39.362,213.31,377.092,275.615,6.14,19.824,1376.787,64.344,63.046,223.238,3242.416
2018-02-01,37.769,1.0,641.888,129.822,33.552,163.375,304.981,252.382,0.458,22.845,1244.761,34.022,52.614,220.147,2812.866
2018-03-01,57.238,2.044,749.194,124.905,36.409,161.314,321.196,299.85,1.045,24.836,1482.848,55.493,45.962,241.783,3281.489
2018-04-01,44.775,1.873,715.068,101.297,33.096,134.393,285.11,277.198,0.508,22.174,1395.809,55.847,76.999,201.484,3076.845
2018-05-01,79.225,1.923,751.339,62.378,36.931,99.309,266.058,296.093,1.345,19.315,1490.791,57.937,57.601,213.344,3234.972
2018-06-01,94.834,2.191,683.814,56.245,35.439,91.684,258.568,315.864,0.293,23.876,1485.426,64.922,52.825,231.732,3214.344
2018-07-01,94.533,2.544,707.347,77.111,34.994,112.106,294.612,311.663,0.392,24.061,1510.4,61.254,67.474,217.903,3292.183
2018-08-01,104.222,2.312,748.853,74.4,37.28,111.681,302.468,326.531,0.379,25.233,1531.985,83.524,56.961,227.7,3410.166
2018-09-01,76.682,1.434,694.751,88.828,34.776,123.604,293.393,289.778,0.068,18.025,1387.71,73.768,65.774,189.858,3091.242
2018-10-01,84.383,2.539,776.21,99.737,37.395,137.132,313.896,294.402,0.178,20.199,1456.102,78.616,53.301,233.337,3313.164
2018-11-01,49.258,1.121,726.286,120.684,37.74,158.425,341.852,298.706,0.225,21.406,1408.612,49.648,64.582,216.778,3178.474
2018-12-01,37.362,1.923,717.543,135.352,38.649,174.001,360.286,294.676,0.169,17.179,1438.04,51.086,71.59,212.758,3202.611
2019-01-01,40.04,1.343,772.883,163.371,38.024,201.395,397.136,284.928,4.569,21.363,1374.802,55.955,62.179,224.732,3239.93
2019-02-01,37.367,1.247,694.673,133.012,32.137,165.15,343.341,255.078,2.702,17.763,1283.264,21.944,49.181,162.161,2868.722
2019-03-01,47.684,1.974,746.914,114.721,31.451,146.171,328.32,300.799,0.075,18.271,1438.333,56.108,43.111,203.636,3185.226
2019-04-01,63.324,1.787,711.619,75.689,33.196,108.885,288.052,298.638,0.281,28.405,1426.269,43.233,33.397,224.551,3119.557
2019-05-01,76.01,2.347,733.48,66.416,35.915,102.331,284.938,311.652,0.248,20.04,1487.412,60.85,37.429,231.925,3246.332
2019-06-01,82.189,2.357,689.695,60.55,35.773,96.323,280.583,306.468,0.132,19.011,1470.63,74.11,60.757,204.714,3190.648
2019-07-01,104.926,2.675,697.967,70.368,35.297,105.666,309.58,324.642,0.154,24.263,1492.976,76.939,66.644,205.524,3306.29
2019-08-01,104.211,2.009,719.199,64.378,34.906,99.285,302.026,323.67,0.009,21.597,1540.074,64.011,64.143,239.506,3380.455
2019-09-01,95.599,2.256,677.238,87.7,32.509,120.209,311.143,289.588,0.956,17.547,1393.973,48.414,57.461,217.635,3111.81
2019-10-01,90.111,2.181,754.209,106.516,37.568,144.083,334.417,303.519,0.377,24.512,1457.774,44.104,62.145,216.992,3290.34
2019-11-01,61.648,1.878,726.046,134.647,34.657,169.304,347.109,291.029,2.074,19.16,1395.724,63.75,39.316,218.761,3166.494
2019-12-01,40.772,1.333,701.007,139.52,36.363,175.883,370.09,318.009,2.436,17.711,1405.003,69.031,55.37,235.038,3215.8
2020-01-01,39.165,1.863,718.495,140.648,33.717,174.365,357.402,294.015,4.326,23.62,1366.21,47.848,46.457,226.606,3126.006
2020-02-01,36.525,1.116,681.185,139.98,28.67,168.651,316.861,266.214,4.745,19.17,1325.962,45.468,34.306,223.104,2954.656
2020-03-01,43.054,1.792,707.001,118.087,30.151,148.238,351.099,243.922,0.898,15.074,1218.285,48.031,17.772,243.853,2890.781
2020-04-01,59.646,0.974,609.199,76.759,32.302,109.061,265.164,115.33,0.426,15.483,889.014,34.725,14.022,195.486,2199.469
2020-05-01,74.896,2.115,614.918,74.45,32.598,107.047,300.113,104.944,0.023,15.584,1127.291,42.142,11.942,213.431,2507.399
2020-06-01,101.042,1.737,603.349,50.309,30.273,80.582,285.361,133.378,0.159,18.593,1256.667,41.38,39.357,188.984,2670.005
2020-07-01,100.378,1.984,644.739,56.799,32.743,89.542,306.389,170.071,0.017,21.082,1324.982,50.189,67.436,201.488,2888.756
2020-08-01,98.83,1.747,654.364,70.408,30.81,101.219,308.665,178.526,1.638,17.867,1334.974,69.319,59.632,204.867,2930.43
2020-09-01,83.823,1.848,658.456,87.287,32.831,120.118,309.385,156.678,1.279,19.096,1294.489,56.825,60.794,169.546,2812.22
2020-10-01,82.702,1.837,720.347,97.939,35.504,133.444,351.08,176.78,0.456,20.834,1302.449,41.558,49.669,173.136,2920.847
2020-11-01,63.988,1.686,669.954,112.051,34.507,146.559,379.166,192.142,0.179,18.882,1212.686,56.767,39.183,187.12,2821.756
2020-12-01,48.225,1.504,693.712,133.556,35.443,168.999,425.572,201.843,1.407,21.419,1230.253,48.455,37.896,204.944,2915.229
2021-01-01,49.138,1.797,703.485,151.298,38.358,189.656,432.742,198.807,1.289,21.524,1209.086,51.073,48.182,200.844,2917.969
2021-02-01,38.355,0.767,640.564,118.477,28.598,147.074,291.209,172.54,5.512,18.656,1106.254,26.247,44.832,173.629,2518.565
2021-03-01,56.52,1.434,728.553,113.984,33.472,147.456,338.626,202.146,0.414,18.266,1338.996,48.834,54.612,226.567,3014.966
2021-04-01,68.729,2.282,700.007,70.7,35.938,106.638,321.981,219.778,0.865,19.64,1339.166,37.584,26.078,267.76,3003.87
2021-05-01,79.74,1.439,696.909,76.879,40.172,117.05,350.257,227.044,0.13,20.164,1421.595,65.528,51.292,233.532,3147.631
2021-06-01,101.939,2.564,682.299,67.087,36.571,103.657,339.67,242.575,0.017,20.588,1418.292,56.26,65.341,212.255,3141.801
2021-07-01,97.252,1.646,656.575,75.078,36.996,112.074,345.28,263.896,0.176,20.536,1455.455,43.064,68.375,222.632,3174.886
2021-08-01,101.198,2.403,711.988,71.537,36.977,108.514,352.514,274.811,0.386,18.193,1437.493,64.902,67.014,215.511,3246.413
2021-09-01,94.161,2.166,697.197,82.163,32.87,115.032,334.903,252.571,0.357,17.036,1353.268,50.226,64.364,207.58,3073.829
2021-10-01,93.099,1.822,709.014,98.252,32.866,131.117,350.652,257.811,2.173,19.496,1413.167,45.464,69.548,243.393,3205.64
2021-11-01,72.45,1.565,724.728,100.547,36.164,136.711,354.431,256.345,0.792,20.32,1366.693,49.43,77.314,202.609,3126.677
2021-12-01,45.503,1.666,705.901,135.856,38.461,174.317,418.01,266.719,0.189,18.112,1390.072,64.441,84.214,217.023,3211.85
2022-01-01,50.068,1.146,737.903,154.064,35.443,189.507,405.037,249.3,5.648,23.582,1261.836,45.858,59.343,197.224,3036.947
2022-02-01,49.106,1.883,704.602,133.245,31.194,164.439,341.498,225.133,0.37,19.3,1222.893,39.469,57.584,179.27,2841.108
2022-03-01,55.929,2.262,747.543,112.105,36.168,148.273,362.402,267.179,0.115,26.052,1409.473,47.962,71.38,209.399,3199.695
2022-04-01,66.764,1.595,687.488,78.484,34.76,113.245,312.798,263.148,0.51,22.383,1332.745,43.861,48.155,209.615,2989.062
2022-05-01,82.522,1.393,692.553,64.338,35.328,99.666,298.122,279.682,1.107,21.134,1427.314,37.679,62.488,216.855,3120.849
2022-06-01,98.105,2.504,700.252,65.147,32.283,97.43,309.7,286.745,0.124,16.996,1374.607,43.045,60.056,218.206,3110.339
